frame,duck_id,x_world,y_world
202,6,2.6798,1.4813
203,0,2.9346,1.3938
203,1,3.3856,1.5563
203,2,2.6002,1.4563
203,3,2.6586,1.4688
203,4,2.6268,1.4813
203,5,2.8072,1.7000
203,6,2.2129,1.7563
203,7,3.4015,1.5813
204,0,3.3538,1.5813
204,1,2.9186,1.4000
204,2,2.5949,1.4563
204,3,2.9346,1.4125
204,4,2.2606,1.7313
204,5,2.7807,1.6875
204,6,2.6268,1.4750
205,0,3.3166,1.5750
205,1,2.8921,1.3875
205,2,2.5843,1.4625
205,3,2.5578,1.4500
205,4,2.7700,1.6812
205,5,2.9133,1.4187
205,6,2.5896,1.4688
206,0,3.2848,1.5938
206,1,2.8709,1.4000
206,2,2.7594,1.6938
206,3,2.5419,1.4500
207,0,3.2370,1.5875
207,1,2.8443,1.4250
207,2,2.7329,1.6875
207,3,2.5206,1.4312
207,4,2.5472,1.4500
208,0,3.1999,1.5938
208,1,2.8284,1.4437
208,2,2.7064,1.6875
208,3,2.4888,1.4437
208,4,2.5206,1.4500
209,0,3.1627,1.5875
209,1,2.8178,1.4500
209,2,2.6745,1.6938
209,3,2.4623,1.4375
209,4,2.8496,1.4688
210,0,2.8072,1.4500
210,1,3.1203,1.6000
210,2,2.6639,1.6938
210,3,2.8337,1.4625
210,4,2.8603,1.4813
211,0,2.8178,1.4437
211,1,3.0938,1.6000
211,2,2.6639,1.6812
212,0,2.8231,1.4437
212,1,3.0831,1.6125
212,2,2.6639,1.6875
213,0,2.8178,1.4437
213,1,3.0619,1.6250
213,2,2.8390,1.4688
214,0,2.8337,1.4625
214,1,3.0513,1.6375
215,0,2.8390,1.4750
215,1,3.0301,1.6437
215,2,2.6639,1.6812
216,0,3.0142,1.6437
216,1,2.4304,1.3625
216,2,2.8337,1.5000
217,0,2.8390,1.5000
217,1,2.4092,1.3438
217,2,2.6427,1.6562
218,0,2.8337,1.5063
218,1,2.6586,1.6875
218,2,2.3986,1.3375
218,3,2.9929,1.6688
219,0,2.3933,1.3312
219,1,2.8178,1.5125
219,2,2.6480,1.7000
219,3,2.9717,1.6625
220,0,2.3880,1.3250
220,1,2.7754,1.5187
220,2,2.9611,1.6688
220,3,2.6321,1.7000
221,0,2.7647,1.5063
221,1,2.3774,1.3250
221,2,2.6268,1.7000
221,3,2.6002,1.6500
221,4,2.9505,1.6688
222,0,2.9611,1.6750
222,1,2.7594,1.5063
222,2,2.3827,1.3188
223,0,2.9664,1.6688
223,1,2.3933,1.2938
223,2,2.7435,1.5000
223,3,2.6586,1.7125
224,0,2.9717,1.6625
224,1,2.4092,1.2562
224,2,2.2712,1.6437
225,0,2.9770,1.6375
225,1,2.4145,1.2312
225,2,2.2765,1.6250
226,0,2.4198,1.2125
226,1,2.9823,1.6187
226,2,2.2712,1.6187
227,0,2.4410,1.2000
227,1,2.9770,1.6187
227,2,2.2765,1.6250
228,0,2.4357,1.1750
228,1,2.9664,1.6125
228,2,2.2871,1.6125
229,0,2.4198,1.1500
229,1,2.9664,1.6000
229,2,2.2765,1.6000
230,0,2.4357,1.1125
230,1,2.9611,1.6000
230,2,2.2765,1.5875
231,0,2.4145,1.0813
231,1,2.9558,1.5938
231,2,2.4357,1.1000
231,3,2.2606,1.5563
232,0,2.3933,1.0750
232,1,2.9239,1.5813
232,2,2.9399,1.6000
232,3,2.4145,1.0813
233,0,2.3774,1.0375
233,1,2.8868,1.5438
233,2,2.9027,1.5438
233,3,2.3933,1.0625
234,0,2.3614,1.0250
234,1,2.8709,1.5125
234,2,2.3774,1.0562
235,0,2.8496,1.4750
235,1,2.3349,1.0188
236,0,2.8337,1.4563
236,1,2.3190,1.0125
236,2,2.3402,1.0250
237,0,2.8125,1.4563
237,1,2.3031,1.0125
238,0,2.2978,1.0188
238,1,2.7966,1.4500
238,2,2.3243,1.0375
238,3,2.0961,1.2500
239,0,2.7594,1.4437
239,1,2.2871,1.0312
239,2,2.0749,1.2562
240,0,2.2606,1.0250
240,1,2.7329,1.4375
240,2,2.0483,1.2562
241,0,2.2394,1.0375
241,1,2.6958,1.4375
241,2,2.0059,1.2750
242,0,2.2129,1.0687
242,1,2.6586,1.4500
242,2,2.2341,1.0875
242,3,1.9688,1.3125
243,0,2.1863,1.0875
243,1,2.6215,1.4563
243,2,2.2129,1.1063
243,3,1.9528,1.3312
244,0,2.1757,1.0938
244,1,1.9316,1.3375
244,2,2.1969,1.1250
244,3,2.6002,1.4875
245,0,2.1598,1.0938
245,1,1.9104,1.3813
246,0,2.1386,1.1187
246,1,2.1439,1.1437
246,2,2.4039,1.3188
246,3,1.8945,1.3813
247,0,2.1067,1.1313
247,1,1.8785,1.3625
247,2,2.1226,1.1562
248,0,2.0749,1.1437
248,1,1.8679,1.3875
248,2,2.0855,1.1625
249,0,2.0483,1.1562
249,1,1.8361,1.3750
250,0,2.0537,1.1687
250,1,1.8361,1.3750
250,2,2.0643,1.1938
251,0,2.0377,1.1813
251,1,2.5047,1.7438
251,2,1.8255,1.3688
252,0,2.0324,1.2000
252,1,2.5153,1.7812
253,0,2.0112,1.2063
253,1,2.5525,1.8437
254,0,2.5737,1.8687
254,1,2.0059,1.1938
255,0,2.6002,1.9063
255,1,1.9847,1.1938
256,0,2.6002,1.9438
256,1,1.9688,1.2000
257,0,2.6108,1.9875
257,1,1.9422,1.1750
258,0,2.5525,2.1562
258,1,1.7246,1.1187
258,2,2.1651,1.3062
258,3,2.2818,1.6625
259,0,2.5525,2.1375
259,1,2.2765,1.6625
259,2,2.1492,1.2875
259,3,1.7087,1.0938
260,0,2.5578,2.1063
260,1,1.6769,1.0687
260,2,2.2818,1.6750
260,3,2.1439,1.2938
261,0,2.5525,2.1000
261,1,1.6557,1.0562
261,2,2.2871,1.6938
261,3,2.3084,1.7375
261,4,2.1014,1.3062
262,0,2.2925,1.6938
262,1,2.5472,2.0750
262,2,1.6132,1.0437
262,3,2.3084,1.7313
262,4,2.0802,1.3125
263,0,2.2925,1.6938
263,1,1.5973,1.0375
263,2,2.5472,2.0625
263,3,2.0802,1.3062
263,4,2.0961,1.3062
264,0,2.5525,2.0500
264,1,2.2818,1.7062
264,2,1.5867,1.0375
264,3,1.7883,1.3938
264,4,2.3031,1.7438
264,5,2.0961,1.3125
265,0,2.5525,2.0438
265,1,2.2818,1.7438
265,2,1.7830,1.4000
265,3,1.6079,1.0437
265,4,2.0961,1.3375
265,5,1.9953,1.5688
266,0,2.2818,1.7438
266,1,2.5472,2.0312
266,2,1.7936,1.4062
266,3,1.5973,1.0437
266,4,2.2871,1.7750
266,5,2.3084,1.7937
266,6,2.0802,1.3438
267,0,2.2765,1.7625
267,1,2.5525,2.0187
267,2,1.7724,1.4312
267,3,1.5548,1.0687
267,4,2.3031,1.8000
267,5,2.0696,1.3750
268,0,2.2818,1.7750
268,1,2.5366,2.0187
268,2,1.5548,1.0813
268,3,1.7671,1.4375
268,4,2.2978,1.8000
268,5,2.0749,1.3938
269,0,2.2871,1.7688
269,1,2.5259,2.0062
269,2,1.5548,1.1000
269,3,1.7724,1.4500
269,4,2.3031,1.8000
270,0,2.2925,1.7750
270,1,1.5920,1.1375
270,2,2.5312,2.0062
270,3,1.7777,1.4688
270,4,2.0696,1.4563
271,0,2.2978,1.7750
271,1,1.7883,1.4813
271,2,2.5312,2.0062
271,3,1.5761,1.1625
271,4,2.0696,1.4688
271,5,2.3084,1.8062
272,0,2.2978,1.7812
272,1,1.8096,1.5000
272,2,2.5312,2.0062
272,3,1.6026,1.1875
272,4,2.0590,1.4875
273,0,2.2871,1.7937
273,1,1.6026,1.2125
273,2,2.5259,2.0062
273,3,1.8255,1.4937
273,4,2.0802,1.4563
274,0,2.2925,1.8062
274,1,2.5259,2.0000
274,2,1.8202,1.5063
274,3,1.6132,1.2437
274,4,2.0855,1.4625
275,0,1.8308,1.5063
275,1,2.2925,1.8000
275,2,1.6079,1.2437
275,3,2.5366,1.9812
275,4,1.6238,1.2812
275,5,2.0855,1.4875
276,0,2.3031,1.7750
276,1,1.6185,1.2688
276,2,1.8361,1.5125
276,3,2.5366,1.9500
277,0,2.3137,1.7750
277,1,1.6238,1.2812
277,2,1.8467,1.5250
277,3,2.5312,1.9438
277,4,2.3137,1.7937
278,0,2.3031,1.7563
278,1,1.6291,1.3000
278,2,2.5206,1.9250
278,3,1.8467,1.5313
279,0,1.6185,1.3000
279,1,2.2978,1.7438
279,2,1.8467,1.5313
279,3,2.5153,1.9125
280,0,1.6238,1.3188
280,1,1.8467,1.5250
280,2,2.2925,1.7375
280,3,2.5047,1.9000
281,0,1.6291,1.3250
281,1,1.8467,1.5250
281,2,2.2871,1.7375
281,3,2.4941,1.8813
282,0,1.6344,1.3375
282,1,1.8414,1.5000
282,2,2.4835,1.8687
282,3,2.2765,1.7188
283,0,1.6238,1.3250
283,1,2.4835,1.8563
283,2,1.8414,1.5000
283,3,2.2712,1.7000
284,0,1.6238,1.3125
284,1,2.4835,1.8375
284,2,1.8414,1.4875
285,0,1.6185,1.3000
285,1,1.8467,1.4750
285,2,2.4729,1.7875
286,0,1.6079,1.2875
286,1,2.4676,1.7563
286,2,1.8361,1.4625
286,3,2.2341,1.6250
287,0,1.6132,1.2750
287,1,2.4676,1.7188
287,2,1.8467,1.4437
287,3,2.2288,1.6062
288,0,1.6079,1.2437
288,1,2.4676,1.7125
288,2,1.8467,1.4250
288,3,1.6238,1.2688
289,0,1.6079,1.2375
289,1,2.4729,1.7000
289,2,1.8520,1.4187
289,3,1.6238,1.2688
290,0,1.6026,1.2312
290,1,1.8467,1.4125
290,2,2.4623,1.6688
291,0,1.6132,1.2312
291,1,1.8361,1.4062
291,2,2.4570,1.6562
291,3,2.1173,1.3062
292,0,1.5973,1.2188
292,1,1.8414,1.3938
292,2,2.4517,1.6500
293,0,1.5761,1.2125
293,1,1.8255,1.4000
293,2,2.4357,1.6500
293,3,1.5867,1.2437
294,0,1.5548,1.2188
294,1,1.8096,1.4000
294,2,2.4251,1.6562
294,3,2.0855,1.2625
295,0,1.5442,1.2188
295,1,1.8042,1.4000
296,0,1.5495,1.2250
296,1,2.4251,1.6875
296,2,1.7989,1.4125
297,0,2.4304,1.6938
297,1,2.2235,1.5187
297,2,1.5230,1.2375
297,3,1.8042,1.4000
297,4,2.0537,1.2875
298,0,2.2341,1.5313
298,1,1.5495,1.2500
298,2,2.4517,1.7188
298,3,1.7936,1.4187
299,0,2.2394,1.5438
299,1,1.5495,1.2688
299,2,2.4517,1.7563
299,3,1.7989,1.4375
300,0,2.2394,1.5438
300,1,2.4888,1.8062
300,2,1.5442,1.2875
300,3,1.7830,1.4312
301,0,2.2341,1.5500
301,1,1.5230,1.2938
301,2,2.4941,1.8500
301,3,1.7777,1.4625
302,0,1.5124,1.3000
302,1,2.2235,1.5563
302,2,2.4888,1.8687
302,3,1.7777,1.4813
302,4,2.0165,1.3125
303,0,1.5018,1.3062
303,1,2.2235,1.5563
303,2,2.4941,1.8875
303,3,1.7724,1.4937
303,4,2.0006,1.3062
304,0,1.5018,1.3062
304,1,2.2288,1.5563
304,2,2.5047,1.9063
304,3,1.7671,1.4937
304,4,2.0006,1.3000
305,0,1.5124,1.3125
305,1,2.2447,1.5688
305,2,2.5153,1.9063
305,3,1.7830,1.4875
305,4,1.9953,1.2938
305,5,1.5230,1.3312
305,6,2.2765,1.5938
306,0,1.5124,1.3062
306,1,2.2606,1.5750
306,2,2.5366,1.9188
306,3,1.9953,1.2562
306,4,1.7883,1.4875
307,0,1.5124,1.3062
307,1,2.2818,1.5688
307,2,1.9634,1.2375
307,3,2.5472,1.9188
307,4,1.7936,1.4813
307,5,1.5283,1.3312
308,0,1.5124,1.3000
308,1,2.2712,1.5625
308,2,1.9475,1.2375
308,3,1.7830,1.4750
308,4,2.5419,1.9125
308,5,2.2871,1.5938
308,6,1.5283,1.3250
309,0,1.5177,1.2938
309,1,2.2765,1.5625
309,2,1.9316,1.2375
309,3,2.5472,1.9188
309,4,1.7830,1.4813
309,5,2.2978,1.5938
309,6,1.5336,1.3188
309,7,2.5684,1.9313
310,0,2.2818,1.5625
310,1,1.5177,1.2938
310,2,1.9263,1.2375
310,3,2.5525,1.9000
310,4,1.7830,1.4875
310,5,2.3031,1.5938
310,6,1.5283,1.3125
311,0,2.2871,1.5563
311,1,1.9104,1.2188
311,2,2.5525,1.8875
311,3,1.5177,1.2812
311,4,1.7830,1.4813
311,5,2.3031,1.5875
312,0,1.8945,1.2063
312,1,2.2871,1.5500
312,2,1.5230,1.2750
312,3,2.5525,1.8625
312,4,1.7830,1.4750
312,5,2.0218,1.5875
312,6,2.3084,1.5938
313,0,1.5230,1.2688
313,1,2.2871,1.5500
313,2,1.8838,1.1938
313,3,1.7724,1.4688
313,4,2.5525,1.8563
313,5,2.0324,1.5813
313,6,2.3084,1.5938
313,7,1.9051,1.2125
313,8,1.5336,1.3000
314,0,1.8679,1.1750
314,1,1.5230,1.2688
314,2,2.2765,1.5500
314,3,2.5419,1.8437
314,4,1.7830,1.4688
314,5,2.3031,1.5875
314,6,2.0696,1.6187
315,0,1.8520,1.1687
315,1,1.5071,1.2688
315,2,1.7777,1.4625
315,3,2.5259,1.8250
315,4,2.2659,1.5625
315,5,2.2978,1.5938
316,0,1.8202,1.1500
316,1,1.7724,1.4625
316,2,2.5047,1.8250
316,3,1.4912,1.2625
316,4,2.2341,1.5688
316,5,2.2765,1.6062
316,6,1.7830,1.4750
316,7,2.2553,1.5875
317,0,1.4805,1.2562
317,1,1.7830,1.1500
317,2,1.7618,1.4625
317,3,2.4835,1.8187
317,4,2.2075,1.5750
317,5,1.7724,1.4750
318,0,1.4540,1.2625
318,1,1.7724,1.1375
318,2,2.4570,1.8187
318,3,1.7459,1.4563
318,4,2.1916,1.5813
319,0,1.4381,1.2625
319,1,2.4410,1.8125
319,2,1.7618,1.1375
319,3,1.7246,1.4500
319,4,2.1810,1.5750
320,0,2.4198,1.8000
320,1,1.4381,1.2562
320,2,1.7300,1.1375
320,3,1.7193,1.4688
320,4,2.1704,1.5750
320,5,1.4434,1.2750
320,6,1.7512,1.1562
321,0,1.4328,1.2562
321,1,2.4145,1.7937
321,2,1.7353,1.1500
321,3,1.7300,1.4688
321,4,2.1492,1.5813
321,5,1.4487,1.2812
322,0,1.4222,1.2500
322,1,2.4092,1.7625
322,2,1.7300,1.1562
322,3,1.7353,1.4500
322,4,2.1439,1.5750
323,0,1.4275,1.2500
323,1,2.4092,1.7438
323,2,1.7300,1.1750
323,3,1.7459,1.4500
323,4,2.1492,1.5750
324,0,1.4222,1.2500
324,1,2.3986,1.7313
324,2,1.7246,1.1875
324,3,1.7512,1.4375
324,4,2.1545,1.5750
325,0,1.4275,1.2500
325,1,2.3986,1.7062
325,2,1.7724,1.4187
325,3,1.8042,1.3938
325,4,2.1651,1.5813
325,5,1.7300,1.2125
325,6,1.4434,1.2750
326,0,1.4275,1.2562
326,1,2.3933,1.7000
326,2,1.4434,1.2812
326,3,1.7883,1.4125
327,0,1.4275,1.2562
327,1,2.3880,1.6875
327,2,1.4487,1.2812
328,0,1.4328,1.2625
328,1,1.7671,1.2750
328,2,1.4434,1.2812
329,0,1.4328,1.2688
329,1,1.7883,1.2938
330,0,1.4752,1.2938
330,1,1.8096,1.3188
330,2,1.7883,1.3750
330,3,1.7936,1.2938
330,4,1.8573,1.4375
330,5,1.8361,1.4250
331,0,1.4858,1.3000
331,1,1.7830,1.3125
331,2,1.8892,1.4563
332,0,1.4912,1.3125
332,1,1.5071,1.3250
332,2,1.7936,1.3250
332,3,2.0218,1.6812
333,0,1.5071,1.3188
333,1,2.0112,1.6812
333,2,1.8096,1.3438
333,3,2.2818,1.6250
334,0,1.5336,1.3438
334,1,1.8149,1.3500
334,2,1.5495,1.3562
334,3,2.2978,1.6250
335,0,1.5442,1.3438
335,1,1.8308,1.3625
335,2,1.8361,1.3875
336,0,1.5495,1.3500
336,1,1.8414,1.3625
337,0,1.5548,1.3562
337,1,1.8361,1.3625
338,0,1.5654,1.3688
338,1,1.8361,1.3625
338,2,1.5814,1.4000
339,0,1.5761,1.3688
339,1,1.8361,1.3625
339,2,1.5867,1.4000
340,0,1.5761,1.3750
340,1,1.8361,1.3625
341,0,1.8414,1.3625
341,1,1.5814,1.3750
341,2,1.5973,1.4000
341,3,1.9688,1.6875
342,0,1.6079,1.3750
342,1,1.8573,1.3500
343,0,1.5973,1.3750
343,1,1.8679,1.3500
343,2,1.8573,1.3750
344,0,1.6132,1.3562
344,1,1.8785,1.3312
345,0,1.6132,1.3375
345,1,1.8998,1.3125
345,2,1.6132,1.3500
346,0,1.6185,1.3250
346,1,1.9157,1.2750
347,0,1.6026,1.3062
347,1,1.9316,1.2375
348,0,1.6079,1.2938
348,1,1.9422,1.2437
349,0,1.6079,1.2812
349,1,1.9475,1.2437
349,2,2.2978,1.3500
350,0,1.6079,1.2812
350,1,1.9475,1.2312
351,0,1.6132,1.2750
351,1,1.9634,1.2500
352,0,1.6132,1.2750
352,1,1.9741,1.2437
353,0,1.6238,1.2750
353,1,2.3031,1.3125
353,2,2.0059,1.2063
354,0,1.6504,1.2750
354,1,2.3243,1.3062
355,0,1.6610,1.2750
355,1,2.3243,1.2938
355,2,2.0483,1.1938
355,3,2.0271,1.2312
356,0,1.6663,1.2688
356,1,2.3349,1.2875
356,2,2.0590,1.1813
357,0,1.6928,1.2812
357,1,2.3402,1.2938
357,2,2.0696,1.1750
358,0,1.7140,1.2812
358,1,2.3508,1.2938
358,2,2.0643,1.1750
359,0,1.7193,1.2812
359,1,2.0749,1.1750
359,2,2.3402,1.2938
360,0,1.7246,1.2875
360,1,2.0855,1.1875
361,0,1.7406,1.2938
362,0,1.7671,1.2938
363,0,1.7671,1.3000
364,0,1.7724,1.3000
364,1,2.0961,1.1687
365,0,1.7724,1.3000
365,1,2.1014,1.1562
366,0,1.7724,1.3000
366,1,2.1014,1.1625
367,0,1.7724,1.3062
367,1,1.7830,1.3250
368,0,1.7671,1.3062
368,1,1.7936,1.3312
368,2,2.3508,1.2750
369,0,1.7777,1.3250
369,1,1.7989,1.3438
370,0,1.7830,1.3375
371,0,1.7777,1.3438
371,1,2.0696,1.1813
372,0,1.7671,1.3500
372,1,2.0537,1.1687
372,2,2.3137,1.2875
373,0,1.7459,1.3438
373,1,2.0271,1.1687
373,2,1.7512,1.3750
374,0,1.7193,1.3500
374,1,2.0112,1.1562
374,2,2.2606,1.2875
375,0,1.7087,1.3500
375,1,2.2394,1.2812
375,2,1.9900,1.1437
376,0,1.7087,1.3500
376,1,1.9794,1.1437
376,2,2.2341,1.2750
377,0,1.7034,1.3562
377,1,1.9634,1.1313
377,2,2.2182,1.2750
377,3,1.7087,1.3875
377,4,2.3031,1.7250
378,0,1.6769,1.3500
378,1,2.2129,1.2625
378,2,1.9528,1.1250
379,0,1.6663,1.3438
379,1,2.2075,1.2688
379,2,1.9369,1.1125
379,3,2.2871,1.7250
380,0,1.6663,1.3500
380,1,2.2022,1.2688
380,2,1.9316,1.1063
381,0,1.6663,1.3500
381,1,1.9263,1.1000
381,2,2.2022,1.2688
381,3,1.9528,1.3750
382,0,1.6663,1.3438
382,1,1.9210,1.1000
382,2,2.2022,1.2812
382,3,1.9528,1.3875
382,4,2.2659,1.7375
383,0,1.6716,1.3438
383,1,1.9210,1.1000
383,2,2.2022,1.2875
383,3,1.9422,1.3875
384,0,1.6663,1.3500
384,1,1.9263,1.0875
384,2,2.2022,1.2812
384,3,2.2606,1.7438
385,0,1.6663,1.3562
385,1,2.1969,1.2812
385,2,1.9157,1.0687
385,3,1.9369,1.4000
386,0,1.6610,1.3625
386,1,2.1969,1.2750
386,2,1.9104,1.0625
386,3,1.9316,1.4062
386,4,2.2447,1.7438
387,0,1.6610,1.3688
387,1,2.1969,1.2750
387,2,1.9104,1.0687
387,3,1.9263,1.4250
387,4,2.2288,1.7438
388,0,2.1969,1.2750
388,1,1.6663,1.3875
388,2,1.9157,1.0938
388,3,1.6822,1.4125
388,4,2.2182,1.7688
388,5,1.9157,1.4125
389,0,2.2022,1.2812
389,1,1.6663,1.4062
389,2,1.9104,1.1063
389,3,2.2341,1.8000
390,0,1.6716,1.4125
390,1,1.9051,1.1250
390,2,2.1969,1.2875
390,3,2.2288,1.8062
391,0,1.9051,1.1437
391,1,1.6663,1.4250
391,2,2.2022,1.2938
391,3,2.2235,1.8125
392,0,1.8998,1.1687
392,1,1.6663,1.4437
392,2,2.1969,1.3062
392,3,2.2182,1.8312
393,0,2.2022,1.3188
393,1,1.9051,1.1813
393,2,1.6716,1.4625
393,3,2.2182,1.8437
394,0,2.2341,1.3188
394,1,1.9157,1.1938
394,2,1.6769,1.4750
394,3,2.2341,1.8625
395,0,1.9210,1.1938
395,1,2.2447,1.3188
395,2,1.6822,1.4813
395,3,2.2288,1.8625
396,0,1.9210,1.1938
396,1,2.2500,1.3250
396,2,1.6822,1.4875
396,3,2.2235,1.8687
397,0,2.2553,1.3188
397,1,1.9210,1.1875
397,2,1.6822,1.4875
397,3,2.2235,1.8687
398,0,1.9210,1.1750
398,1,2.2500,1.2875
398,2,1.6822,1.4750
398,3,2.2288,1.8625
399,0,1.9263,1.1750
399,1,2.2553,1.2688
399,2,1.6822,1.4688
399,3,2.2182,1.8375
400,0,1.9157,1.1687
400,1,2.2500,1.2562
400,2,1.6822,1.4563
400,3,2.2129,1.8312
401,0,1.9157,1.1625
401,1,2.2606,1.2312
401,2,1.6822,1.4375
401,3,2.2075,1.8187
402,0,1.9263,1.1625
402,1,2.2553,1.2250
402,2,1.6928,1.4187
402,3,2.2075,1.8187
403,0,2.2553,1.2188
403,1,1.9422,1.1500
403,2,1.7087,1.4125
403,3,2.2129,1.8187
404,0,2.2606,1.2250
404,1,1.9581,1.1687
404,2,1.7087,1.4125
404,3,2.2659,1.2125
404,4,2.2129,1.8250
405,0,2.2659,1.2312
405,1,1.9688,1.1687
405,2,1.7087,1.4187
405,3,2.2182,1.8375
406,0,2.2765,1.2688
406,1,2.0059,1.2125
406,2,1.6981,1.4500
406,3,2.2129,1.8813
407,0,2.2765,1.2875
407,1,2.0059,1.2312
407,2,1.7087,1.4625
408,0,2.2765,1.2750
408,1,2.0112,1.2250
408,2,1.6981,1.4250
409,0,2.2659,1.2625
409,1,2.0218,1.2250
409,2,1.7087,1.4187
410,0,2.2765,1.2750
410,1,2.0165,1.2250
410,2,1.7193,1.4125
411,0,2.2765,1.2750
411,1,2.0165,1.2250
411,2,1.7140,1.4062
412,0,2.2765,1.2938
412,1,2.0430,1.2500
412,2,1.7087,1.4187
413,0,2.2818,1.3375
413,1,1.7193,1.4688
413,2,2.0430,1.3000
414,0,2.2659,1.3750
414,1,2.0430,1.3188
414,2,1.6928,1.4750
415,0,2.2765,1.3625
415,1,2.0430,1.3375
415,2,1.7140,1.4750
416,0,2.2712,1.3438
416,1,2.0430,1.3375
416,2,1.7193,1.4688
416,3,1.7193,1.4875
